chrom	start	end	gene_polyA	feature	strand
3R	31840003	31840096	NM_001260465_31845244	last_intron	+
3R	31851987	31852097	NM_001104522_31850249	last_intron	-
3R	31851987	31852097	NM_001104523_31851484	last_intron	-
3R	31851987	31852097	NM_001104524_31846987	last_intron	-
3R	31851987	31852097	NM_001170316_31850982	last_intron	-
3R	31851987	31852097	NM_001170319_31851020	last_intron	-
3R	31989526	31989590	NM_143646_31990909	last_intron	+
3R	31989530	31989590	NM_001300702_31990909	last_intron	+
3R	32039347	32039397	NM_001300703_32039753	last_intron	+
3R	32039347	32039397	NM_143647_32039610	last_intron	+
3R	32049869	32051268	NM_001260471_32048607	last_intron	-
3R	32049869	32051268	NM_080249_32045314	last_intron	-
3R	32054357	32054423	NM_001260472_32054974	last_intron	+
3R	32058769	32058931	NM_001276225_32055279	last_intron	-
3R	32059145	32061445	NM_170586_32056592	last_intron	-
3R	32059145	32066328	NM_079876_32057016	last_intron	-
4	4824	4874	NM_001110622_5039	last_intron	+
4	33125	33190	NM_001258471_32478	last_intron	-
4	33125	33190	NM_079877_32812	last_intron	-
4	50462	50515	NM_001258472_47710	last_intron	-
4	65521	65999	NM_001258475_65225	last_intron	-
4	66738	66839	NM_079879_66197	last_intron	-
4	97975	99405	NM_001038709_101419	last_intron	+
4	99475	107402	NM_001014685_109770	last_intron	+
4	99475	107402	NM_001258477_114270	last_intron	+
4	99475	107402	NM_079880_108694	last_intron	+
4	99475	107402	NM_166718_110059	last_intron	+
4	104528	107402	NM_001258476_110059	last_intron	+
4	108372	108426	NM_166723_108694	last_intron	+
4	115202	115257	NM_001169348_115074	last_intron	-
4	116630	116685	NM_175926_116389	last_intron	-
4	138574	139821	NM_166728_140083	last_intron	+
4	142127	142199	NM_001103379_143123	last_intron	+
4	152921	152983	NM_166734_153538	last_intron	+
4	154965	155026	NM_001297780_154654	last_intron	-
4	154965	155026	NM_166735_154717	last_intron	-
4	158442	158499	NM_001272117_157575	last_intron	-
4	158577	158643	NM_001272115_157575	last_intron	-
4	173736	174110	NM_001038712_166545	last_intron	-
4	177992	178777	NM_001258479_177348	last_intron	-
4	177992	178777	NM_001272118_177438	last_intron	-
4	184614	184669	NM_001258480_184225	last_intron	-
4	184614	184669	NM_166736_184076	last_intron	-
4	201383	201440	NM_001258481_196675	last_intron	-
4	201383	201440	NM_166742_197692	last_intron	-
4	212729	212790	NM_001258482_213165	last_intron	+
4	215267	215329	NM_001297783_215009	last_intron	-
4	229571	229910	NM_143655_230428	last_intron	+
4	240398	240644	NM_205866_241318	last_intron	+
4	243748	245179	NM_001169350_245903	last_intron	+
4	244834	245179	NM_001258484_245903	last_intron	+
4	247228	249556	NM_001103380_247124	last_intron	-
4	261724	261776	NM_001038713_262519	last_intron	+
4	262062	262382	NM_143657_262667	last_intron	+
4	264670	264743	NM_001258487_265574	last_intron	+
4	264670	264743	NM_001272121_265075	last_intron	+
4	270499	270559	NM_001272122_268175	last_intron	-
4	270499	270559	NM_205870_268314	last_intron	-
4	280239	280324	NM_166748_278685	last_intron	-
4	280239	281723	NM_001258488_278685	last_intron	-
4	310017	310078	NM_001272123_310822	last_intron	+
4	310017	310078	NM_143661_310302	last_intron	+
4	313298	313356	NM_001144383_310930	last_intron	-
4	316509	319448	NM_166753_321385	last_intron	+
4	320041	328164	NM_001272124_331387	last_intron	+
4	329428	330270	NM_001038714_328816	last_intron	-
4	329428	337535	NM_001201587_328193	last_intron	-
4	329428	342921	NM_001014688_328816	last_intron	-
4	332002	342921	NM_001014689_330856	last_intron	-
4	332002	342921	NM_001201589_329517	last_intron	-
4	335073	342921	NM_001014687_334670	last_intron	-
4	372176	372249	NM_001258491_372784	last_intron	+
4	372176	372249	NM_166756_374973	last_intron	+
4	372176	372249	NM_205873_375554	last_intron	+
4	376631	377093	NM_001258492_375640	last_intron	-
4	438918	438974	NM_143665_436957	last_intron	-
4	452890	452971	NM_079883_453947	last_intron	+
4	460141	460202	NM_143666_459887	last_intron	-
4	469330	471013	NM_001347760_471476	last_intron	+
4	472520	472577	NM_001272126_471286	last_intron	-
4	472520	472577	NM_001272127_469409	last_intron	-
4	473719	474452	NM_001272125_472895	last_intron	-
4	537075	537174	NM_001272130_538373	last_intron	+
4	538604	538658	NM_001258496_540874	last_intron	+
4	538604	538658	NM_079884_539792	last_intron	+
4	548143	549258	NM_001272131_540560	last_intron	-
4	548143	549258	NM_001297786_538332	last_intron	-
4	548143	549258	NM_143668_545268	last_intron	-
4	565515	565600	NM_001272132_567257	last_intron	+
4	565515	565600	NM_001272133_565931	last_intron	+
4	569056	569113	NM_001272135_568296	last_intron	-
4	576325	576978	NM_143670_578143	last_intron	+
4	576325	576978	NM_166771_580122	last_intron	+
4	588042	588571	NM_143671_589348	last_intron	+
4	601529	601756	NM_001272136_598555	last_intron	-
4	619783	619847	NM_166774_620351	last_intron	+
4	620107	620253	NM_001169353_620734	last_intron	+
4	620177	620253	NM_079886_620926	last_intron	+
4	621872	621928	NM_166776_622470	last_intron	+
4	624663	624771	NM_079887_623219	last_intron	-
4	634344	634409	NM_143673_635350	last_intron	+
4	636618	639014	NM_001042785_636131	last_intron	-
4	651030	652304	NM_001014691_649971	last_intron	-
4	651030	652304	NM_166783_649041	last_intron	-
4	666932	669129	NM_001272138_669884	last_intron	+
4	668574	669129	NM_001272137_669884	last_intron	+
4	681135	684580	NM_001272139_690650	last_intron	+
4	681135	684580	NM_001272140_687565	last_intron	+
4	681135	684580	NM_143677_689595	last_intron	+
4	692359	692424	NM_166786_691278	last_intron	-
4	692359	692424	NM_166787_691601	last_intron	-
4	692359	692424	NM_166788_690686	last_intron	-
4	719628	720321	NM_001014693_721173	last_intron	+
4	774679	774914	NM_001169354_776081	last_intron	+
4	774679	774914	NM_001272143_776474	last_intron	+
4	781669	783173	NM_143679_778516	last_intron	-
4	802110	802397	NM_001014695_800436	last_intron	-
4	839071	844291	NM_143694_836986	last_intron	-
4	853767	855255	NM_001169357_853557	last_intron	-
4	855635	855685	NM_001169356_855400	last_intron	-
4	871654	871719	NM_001258497_867824	last_intron	-
4	871654	871719	NM_001258498_870930	last_intron	-
4	915553	915616	NM_001103382_915297	last_intron	-
4	943673	943733	NM_001272148_944486	last_intron	+
4	944601	946224	NM_001272147_949441	last_intron	+
4	944601	946224	NM_001297789_946825	last_intron	+
4	952077	952137	NM_001272149_951542	last_intron	-
4	962728	963720	NM_001169358_962341	last_intron	-
4	1006009	1006065	NM_001272151_1007922	last_intron	+
4	1006009	1006065	NM_079899_1006288	last_intron	+
4	1013768	1014317	NM_001258499_1009895	last_intron	-
4	1013768	1014317	NM_079898_1013404	last_intron	-
4	1013768	1014317	NM_166805_1013633	last_intron	-
4	1030777	1031551	NM_143686_1029711	last_intron	-
4	1030777	1031594	NM_001258500_1029711	last_intron	-
4	1033218	1033271	NM_001272152_1034557	last_intron	+
4	1033218	1033271	NM_001297790_1034917	last_intron	+
4	1037422	1037475	NM_001014696_1035288	last_intron	-
4	1037422	1037475	NM_001169360_1037155	last_intron	-
4	1057572	1057632	NM_001258501_1057365	last_intron	-
4	1075736	1075791	NM_001272156_1077273	last_intron	+
4	1075736	1075791	NM_001297791_1076204	last_intron	+
4	1077829	1077885	NM_143685_1077331	last_intron	-
4	1108572	1110780	NM_001014698_1110974	last_intron	+
4	1109600	1110780	NM_001014699_1110974	last_intron	+
4	1110888	1111287	NM_001014697_1113317	last_intron	+
4	1115894	1115955	NM_001297793_1112874	last_intron	-
4	1115894	1115955	NM_079893_1115255	last_intron	-
4	1115894	1115955	NM_166823_1115079	last_intron	-
4	1115897	1115955	NM_001272157_1115255	last_intron	-
4	1124893	1124949	NM_001272158_1125113	last_intron	+
4	1124893	1124949	NM_079892_1125325	last_intron	+
4	1134072	1134151	NM_166824_1135094	last_intron	+
4	1135484	1135538	NM_143684_1135914	last_intron	+
4	1135484	1135538	NM_166825_1137919	last_intron	+
4	1140000	1140486	NM_001169364_1137830	last_intron	-
4	1166367	1166665	NM_143682_1169239	last_intron	+
4	1173030	1173083	NM_079891_1172469	last_intron	-
4	1192306	1192356	NM_001014702_1192985	last_intron	+
4	1192306	1192356	NM_001014703_1192537	last_intron	+
4	1192306	1192356	NM_001014705_1192694	last_intron	+
4	1192652	1192705	NM_001038716_1192419	last_intron	-
4	1222164	1222221	NM_001038718_1223450	last_intron	+
4	1222164	1222221	NM_001038719_1224467	last_intron	+
4	1226444	1226504	NM_001038721_1225737	last_intron	-
4	1226444	1226504	NM_001038725_1225089	last_intron	-
4	1270868	1270924	NM_001031858_1271759	last_intron	+
X	125409	125494	NM_001103384_124370	last_intron	-
X	138705	138769	NM_001169155_139046	last_intron	+
X	139524	139584	NM_001103385_140340	last_intron	+
X	139780	139850	NM_001103386_140340	last_intron	+
X	143487	144334	NM_001169156_142731	last_intron	-
X	198549	198609	NM_001031861_199037	last_intron	+
X	198549	198609	NM_001038726_199461	last_intron	+
X	198549	198609	NM_001297798_200663	last_intron	+
X	245009	245096	NM_001297803_243954	last_intron	-
X	245346	245411	NM_130477_244061	last_intron	-
X	252803	253068	NM_001272159_254650	last_intron	+
X	252803	253068	NM_130478_254013	last_intron	+
X	254921	254983	NM_001144665_255524	last_intron	+
X	258080	258141	NM_057682_258469	last_intron	+
X	258080	258141	NM_166835_258413	last_intron	+
X	258828	258892	NM_001272160_258335	last_intron	-
X	266841	266950	NM_001272162_265724	last_intron	-
X	266841	266957	NM_001272161_265724	last_intron	-
X	266841	266962	NM_001014706_266073	last_intron	-
X	269366	269430	NM_001014707_268509	last_intron	-
X	269366	271087	NM_001014708_268509	last_intron	-
X	269366	271087	NM_166836_268524	last_intron	-
X	271209	271289	NM_001258514_269611	last_intron	-
X	271209	271289	NM_001272163_269592	last_intron	-
X	286891	286948	NM_001169157_283186	last_intron	-
X	286891	286948	NM_001297806_286407	last_intron	-
X	307892	308089	NM_130482_308935	last_intron	+
X	316378	316488	NM_080290_316566	last_intron	+
X	317928	333564	NM_001297807_316576	last_intron	-
X	317928	418476	NM_001144667_316576	last_intron	-
X	349324	349443	NM_001297804_350504	last_intron	+
X	349324	349443	NM_001297805_350202	last_intron	+
X	356917	359616	NM_057444_361245	last_intron	+
X	471911	472125	NM_001297809_471019	last_intron	-
X	471932	472125	NM_001297810_471019	last_intron	-
X	477931	478012	NM_001103388_478191	last_intron	+
X	479945	480029	NM_001169158_480166	last_intron	+
X	481997	482117	NM_001272167_482768	last_intron	+
X	481997	482117	NM_001272168_482507	last_intron	+
X	482433	482517	NM_001297811_482768	last_intron	+
X	482433	482517	NM_130486_482658	last_intron	+
X	483045	483267	NM_130487_482777	last_intron	-
X	490228	490301	NM_130488_490725	last_intron	+
X	492628	492742	NM_166844_490787	last_intron	-
X	492628	493387	NM_130489_490787	last_intron	-
X	495117	495468	NM_001297812_496369	last_intron	+
X	502766	502835	NM_001297813_504319	last_intron	+
X	506531	506598	NM_080293_509072	last_intron	+
X	507806	507868	NM_001144669_508424	last_intron	+
X	507806	507868	NM_001297815_508509	last_intron	+
X	507806	507868	NM_166846_509072	last_intron	+
X	519242	520076	NM_001014713_516850	last_intron	-
X	519242	521439	NM_001258518_509235	last_intron	-
X	519242	521439	NM_080294_517236	last_intron	-
X	519242	522985	NM_001144670_517236	last_intron	-
X	526601	527558	NM_080136_528028	last_intron	+
X	528477	528544	NM_001272170_527941	last_intron	-
X	528483	528544	NM_001038727_527941	last_intron	-
X	575350	575470	NM_001258520_578130	last_intron	+
X	575350	575470	NM_001258522_579044	last_intron	+
X	575362	575470	NM_001258519_579044	last_intron	+
X	585229	608439	NM_001297820_585081	last_intron	-
X	594306	596355	NM_001042788_598151	last_intron	+
X	594306	596355	NM_057438_597819	last_intron	+
X	611341	611410	NM_001042789_610549	last_intron	-
X	622358	622433	NM_001272172_623051	last_intron	+
X	622358	622445	NM_001272171_623051	last_intron	+
X	624344	624406	NM_130494_624765	last_intron	+
X	625105	625165	NM_144243_624757	last_intron	-
X	626820	626898	NM_143797_628016	last_intron	+
X	628686	628750	NM_001297821_628346	last_intron	-
X	628686	628750	NM_057281_628349	last_intron	-
X	631983	632043	NM_057245_633633	last_intron	+
X	633838	633901	NM_001297822_633622	last_intron	-
X	641190	641296	NM_001297823_643760	last_intron	+
X	641202	641296	NM_001297824_643760	last_intron	+
X	645913	645989	NM_130495_646386	last_intron	+
X	647637	647702	NM_001144671_648597	last_intron	+
X	647637	647702	NM_130496_648148	last_intron	+
X	653238	653369	NM_001258524_648891	last_intron	-
X	653238	653369	NM_130497_648483	last_intron	-
X	656399	657098	NM_058042_657899	last_intron	+
X	656489	657098	NM_166856_657899	last_intron	+
X	656604	657098	NM_166857_657899	last_intron	+
X	656740	657098	NM_166859_657899	last_intron	+
X	656784	657098	NM_166858_657899	last_intron	+
X	747238	747388	NM_001169159_749496	last_intron	+
X	750714	750772	NM_130498_749241	last_intron	-
X	750855	757804	NM_001297830_758719	last_intron	+
X	752235	752313	NM_130499_752011	last_intron	-
X	756506	757804	NM_130500_758719	last_intron	+
X	760528	760681	NM_130501_761939	last_intron	+
X	762991	764301	NM_057786_762560	last_intron	-
X	770447	781475	NM_001297831_784222	last_intron	+
X	770447	781475	NM_080296_783302	last_intron	+
X	778210	781475	NM_001103389_783302	last_intron	+
X	787524	787638	NM_001272173_788215	last_intron	+
X	787524	787638	NM_130502_788046	last_intron	+
X	788527	788591	NM_130503_787855	last_intron	-
X	797692	797761	NM_080297_797090	last_intron	-
X	804002	804073	NM_130506_803424	last_intron	-
X	807270	807353	NM_001272174_808200	last_intron	+
X	810957	811026	NM_001103390_808217	last_intron	-
X	862658	862735	NM_001042790_863200	last_intron	+
X	894517	894589	NM_001272184_895200	last_intron	+
X	894517	894602	NM_130512_895200	last_intron	+
X	923551	923604	NM_001272185_923168	last_intron	-
X	923551	923604	NM_130513_922889	last_intron	-
X	928485	928549	NM_130514_928860	last_intron	+
X	934681	937940	NM_001297834_939424	last_intron	+
X	935709	936329	NM_001258527_937822	last_intron	+
X	935838	936329	NM_166867_937822	last_intron	+
X	936260	936329	NM_166868_937822	last_intron	+
X	939676	939732	NM_130516_939170	last_intron	-
X	942796	943301	NM_130518_942474	last_intron	-
X	949485	949543	NM_001297835_948585	last_intron	-
X	949485	949543	NM_130520_949052	last_intron	-
X	1011392	1011473	NM_130521_1011101	last_intron	-
X	1015079	1015139	NM_130523_1013984	last_intron	-
X	1020568	1020891	NM_166869_1019795	last_intron	-
X	1027546	1027634	NM_144382_1028290	last_intron	+
X	1029364	1029416	NM_130524_1028291	last_intron	-
X	1031009	1031068	NM_001316642_1033119	last_intron	+
X	1031009	1031068	NM_176680_1031612	last_intron	+
X	1032110	1032422	NM_143728_1033165	last_intron	+
X	1045099	1045154	NM_001201591_1046040	last_intron	+
X	1046560	1046635	NM_001042791_1047009	last_intron	+
X	1076300	1076432	NM_001103392_1073041	last_intron	-
X	1076300	1076432	NM_001272189_1073906	last_intron	-
X	1160132	1162285	NM_166870_1158599	last_intron	-
X	1171698	1171815	NM_001272191_1172740	last_intron	+
X	1171698	1171815	NM_001297836_1173797	last_intron	+
X	1181801	1182101	NM_130533_1183349	last_intron	+
X	1182030	1182101	NM_001272192_1183502	last_intron	+
X	1187126	1187850	NM_130534_1188585	last_intron	+
X	1194595	1194663	NM_001297838_1196660	last_intron	+
X	1200847	1200927	NM_130536_1203157	last_intron	+
X	1203879	1203933	NM_130538_1205433	last_intron	+
X	1214792	1214942	NM_001272193_1211989	last_intron	-
X	1214792	1214942	NM_130540_1213520	last_intron	-
X	1221595	1222484	NM_001258531_1217949	last_intron	-
X	1221595	1222484	NM_166873_1215714	last_intron	-
X	1221595	1222484	NM_166874_1215289	last_intron	-
X	1221595	1222643	NM_001272195_1217083	last_intron	-
X	1221595	1222748	NM_001316632_1217083	last_intron	-
X	1237707	1237765	NM_130542_1236873	last_intron	-
X	1248008	1251171	NM_001272196_1242740	last_intron	-
X	1287934	1287991	NM_130543_1288945	last_intron	+
X	1291344	1291404	NM_001201593_1289717	last_intron	-
X	1291344	1291404	NM_001272197_1289713	last_intron	-
X	1327277	1327337	NM_130545_1329438	last_intron	+
X	1333436	1333502	NM_001297843_1329518	last_intron	-
X	1343535	1343778	NM_001272199_1344770	last_intron	+
X	1345098	1345174	NM_001272200_1344872	last_intron	-
X	1346120	1346174	NM_206602_1344872	last_intron	-
X	1346120	1348221	NM_130548_1344872	last_intron	-
X	1346679	1347268	NM_080298_1348143	last_intron	+
X	1347119	1347268	NM_001201594_1348143	last_intron	+
X	1351037	1351101	NM_001272202_1349887	last_intron	-
X	1351037	1351101	NM_001297844_1349623	last_intron	-
X	1369374	1369612	NM_130551_1370176	last_intron	+
X	1372267	1372460	NM_001297845_1374677	last_intron	+
X	1372267	1372460	NM_001297846_1375257	last_intron	+
X	1373047	1373157	NM_130552_1374677	last_intron	+
X	1376187	1376695	NM_057965_1378857	last_intron	+
X	1376187	1376695	NM_166880_1378896	last_intron	+
X	1379372	1380137	NM_143733_1378885	last_intron	-
X	1390057	1390248	NM_130553_1392843	last_intron	+
X	1390057	1390275	NM_001297847_1392843	last_intron	+
X	1390057	1390275	NM_166881_1392478	last_intron	+
X	1395193	1395245	NM_001272203_1397337	last_intron	+
X	1395371	1395552	NM_001272204_1397337	last_intron	+
X	1448783	1448846	NM_001103394_1451367	last_intron	+
X	1448783	1448846	NM_001169161_1453686	last_intron	+
X	1453965	1454014	NM_001169162_1454177	last_intron	+
X	1455695	1455749	NM_130556_1455215	last_intron	-
X	1458201	1458262	NM_130557_1457175	last_intron	-
X	1462312	1462372	NM_001297850_1461844	last_intron	-
X	1462312	1462372	NM_130559_1461980	last_intron	-
X	1468382	1468446	NM_001169163_1468692	last_intron	+
X	1469098	1469160	NM_166886_1468693	last_intron	-
X	1470339	1470401	NM_130562_1470614	last_intron	+
X	1471603	1471657	NM_001038731_1472317	last_intron	+
X	1471603	1471657	NM_130563_1472325	last_intron	+
X	1473170	1473235	NM_130564_1473727	last_intron	+
X	1474510	1474674	NM_130565_1473884	last_intron	-
X	1477288	1477372	NM_001297854_1478482	last_intron	+
X	1477288	1477375	NM_130566_1478482	last_intron	+
X	1478229	1481007	NM_001347750_1481420	last_intron	+
X	1480220	1481007	NM_130567_1481420	last_intron	+
X	1480859	1481007	NM_001297855_1481420	last_intron	+
X	1482480	1482672	NM_001297856_1481797	last_intron	-
X	1486591	1489448	NM_001014714_1486226	last_intron	-
X	1486591	1489451	NM_001297859_1483625	last_intron	-
X	1489553	1489667	NM_001169166_1488423	last_intron	-
X	1512357	1512412	NM_130569_1512227	last_intron	-
X	1515041	1515377	NM_001297857_1517615	last_intron	+
X	1515041	1515377	NM_001297858_1517137	last_intron	+
X	1524318	1552610	NM_001201595_1523554	last_intron	-
X	1552527	1552610	NM_001297860_1552279	last_intron	-
X	1637334	1642884	NM_001201597_1645162	last_intron	+
X	1637334	1643067	NM_001258533_1645162	last_intron	+
X	1637334	1647364	NM_001144672_1649378	last_intron	+
X	1637334	1647364	NM_166896_1653062	last_intron	+
X	1637334	1654391	NM_166893_1655369	last_intron	+
X	1637334	1658787	NM_166894_1664869	last_intron	+
X	1655990	1658787	NM_001201596_1664869	last_intron	+
X	1667825	1667887	NM_057938_1668451	last_intron	+
X	1668744	1668807	NM_130576_1668406	last_intron	-
X	1672297	1672363	NM_001272206_1673608	last_intron	+
X	1672297	1672363	NM_130577_1673110	last_intron	+
X	1675248	1675318	NM_001272207_1675080	last_intron	-
X	1677065	1677134	NM_001258535_1673338	last_intron	-
X	1677065	1677134	NM_001258536_1675403	last_intron	-
X	1677065	1677134	NM_001272208_1673110	last_intron	-
X	1677078	1677134	NM_001272209_1673338	last_intron	-
X	1680108	1681399	NM_166899_1680027	last_intron	-
X	1684024	1684077	NM_001258539_1684891	last_intron	+
X	1689123	1689179	NM_058017_1690187	last_intron	+
X	1693323	1693384	NM_130582_1693843	last_intron	+
X	1693958	1694121	NM_001272213_1693615	last_intron	-
X	1695474	1695531	NM_001272212_1693615	last_intron	-
X	1695474	1695539	NM_057961_1693615	last_intron	-
X	1709439	1709504	NM_001297861_1708806	last_intron	-
X	1709439	1709504	NM_130583_1708938	last_intron	-
X	1737163	1746273	NM_001169168_1735945	last_intron	-
X	1746579	1746686	NM_001169170_1745878	last_intron	-
X	1780611	1780674	NM_001258541_1781160	last_intron	+
X	1780611	1780674	NM_001258542_1781182	last_intron	+
X	1780611	1780674	NM_001258546_1781200	last_intron	+
X	1783588	1783655	NM_001038732_1784001	last_intron	+
X	1783588	1783655	NM_001258548_1788065	last_intron	+
X	1789679	1789729	NM_166904_1790418	last_intron	+
X	1820118	1820182	NM_001258553_1819495	last_intron	-
X	1820121	1820182	NM_130585_1819495	last_intron	-
X	1822171	1822235	NM_130586_1821469	last_intron	-
X	1844087	1850619	NM_001201599_1852933	last_intron	+
X	1844087	1850619	NM_001201600_1853667	last_intron	+
X	1844087	1850619	NM_166906_1852866	last_intron	+
X	1858406	1858560	NM_001272215_1857889	last_intron	-
X	1858406	1858560	NM_130590_1857971	last_intron	-
X	1859813	1859870	NM_001169171_1859141	last_intron	-
X	1862643	1862702	NM_001297864_1862009	last_intron	-
X	1862643	1862702	NM_130591_1862135	last_intron	-
X	1866495	1866562	NM_001144673_1866887	last_intron	+
X	1868714	1868786	NM_166910_1866832	last_intron	-
X	1869878	1869943	NM_001297865_1872408	last_intron	+
X	1872903	1872972	NM_001297866_1872400	last_intron	-
X	1872906	1872972	NM_130595_1872400	last_intron	-
X	1874281	1874360	NM_130596_1876474	last_intron	+
X	1876911	1876968	NM_001297867_1876294	last_intron	-
X	1876911	1876968	NM_130597_1876706	last_intron	-
X	1878197	1878254	NM_130598_1879077	last_intron	+
X	1879350	1879411	NM_001272217_1879019	last_intron	-
X	1880946	1881019	NM_001272218_1881432	last_intron	+
X	1882248	1882318	NM_080301_1881313	last_intron	-
X	1890543	1890612	NM_001272219_1891482	last_intron	+
X	1890543	1890612	NM_080302_1891275	last_intron	+
X	1892119	1893402	NM_001272220_1891401	last_intron	-
X	1892119	1894507	NM_166912_1891401	last_intron	-
X	1901013	1901064	NM_001272221_1900699	last_intron	-
X	1901013	1901082	NM_001272222_1900699	last_intron	-
X	1902462	1902621	NM_166913_1902082	last_intron	-
X	1904281	1904492	NM_001258554_1903704	last_intron	-
X	1904281	1904544	NM_001272223_1903704	last_intron	-
X	1906235	1906305	NM_130603_1904322	last_intron	-
X	1908355	1916976	NM_130602_1920318	last_intron	+
X	1909450	1910640	NM_001297868_1916825	last_intron	+
X	1909450	1910640	NM_130604_1916174	last_intron	+
X	1920767	1920828	NM_130605_1920316	last_intron	-
X	1920767	1920828	NM_206606_1920166	last_intron	-
X	1926918	1926978	NM_001272224_1927524	last_intron	+
X	1929711	1929772	NM_001272225_1930510	last_intron	+
X	1929711	1929772	NM_130607_1930517	last_intron	+
X	1941056	1941123	NM_130609_1941536	last_intron	+
X	2002353	2002459	NM_001038734_2005462	last_intron	+
X	2002353	2002459	NM_001272234_2007956	last_intron	+
X	2003552	2003620	NM_001272232_2005462	last_intron	+
X	2008068	2008128	NM_130612_2007911	last_intron	-
X	2021117	2021171	NM_001201601_2022871	last_intron	+
X	2021117	2021171	NM_001258555_2022652	last_intron	+
X	2021117	2021171	NM_001258556_2024647	last_intron	+
X	2025699	2025774	NM_001201603_2025116	last_intron	-
X	2025699	2025774	NM_001272235_2024756	last_intron	-
X	2025699	2025774	NM_058137_2023822	last_intron	-
X	2041386	2041460	NM_001272239_2038798	last_intron	-
X	2043413	2043605	NM_001272240_2042730	last_intron	-
X	2043413	2043605	NM_130613_2043044	last_intron	-
X	2045947	2046015	NM_001201606_2044292	last_intron	-
X	2045949	2046015	NM_001201605_2044292	last_intron	-
X	2054440	2054503	NM_001297870_2055414	last_intron	+
X	2056025	2056119	NM_130616_2055316	last_intron	-
X	2062891	2062946	NM_130617_2062313	last_intron	-
X	2065703	2065757	NM_130618_2065273	last_intron	-
X	2068423	2070466	NM_166925_2066435	last_intron	-
X	2068423	2071359	NM_001201608_2066435	last_intron	-
X	2072697	2073133	NM_001297872_2074890	last_intron	+
X	2072725	2073133	NM_130621_2074890	last_intron	+
X	2074971	2075037	NM_130622_2074795	last_intron	-
X	2077839	2077907	NM_130623_2078455	last_intron	+
X	2078774	2078831	NM_130624_2078343	last_intron	-
X	2091891	2091961	NM_001272243_2093948	last_intron	+
X	2091891	2091961	NM_001272244_2093093	last_intron	+
X	2111139	2111204	NM_057783_2115701	last_intron	+
X	2111623	2111703	NM_001272245_2115701	last_intron	+
X	2111623	2111703	NM_057782_2113664	last_intron	+
X	2117617	2117680	NM_001103395_2115727	last_intron	-
X	2127560	2127623	NM_001169173_2126210	last_intron	-
X	2144220	2144286	NM_130626_2144937	last_intron	+
X	2145713	2147174	NM_001272246_2148566	last_intron	+
X	2148843	2149220	NM_057711_2148463	last_intron	-
X	2151152	2151271	NM_001297875_2149936	last_intron	-
X	2151152	2151271	NM_080303_2150107	last_intron	-
X	2159564	2159624	NM_057559_2159145	last_intron	-
X	2171085	2171154	NM_001272247_2172281	last_intron	+
X	2172705	2172805	NM_001297876_2173432	last_intron	+
X	2172705	2172805	NM_130628_2173137	last_intron	+
X	2174400	2174463	NM_001272250_2173415	last_intron	-
X	2178280	2178336	NM_001297877_2178728	last_intron	+
X	2180358	2180419	NM_080305_2180998	last_intron	+
X	2181347	2181415	NM_057336_2182916	last_intron	+
X	2183549	2183609	NM_057984_2182818	last_intron	-
X	2186940	2187147	NM_001297879_2187741	last_intron	+
X	2186940	2187147	NM_144253_2187622	last_intron	+
X	2192972	2193477	NM_001272251_2191639	last_intron	-
X	2202005	2202059	NM_143764_2201820	last_intron	-
X	2204709	2204764	NM_001297881_2205373	last_intron	+
X	2206463	2207533	NM_001014717_2205860	last_intron	-
X	2206463	2207533	NM_001297883_2205515	last_intron	-
X	2206463	2212389	NM_001297882_2205860	last_intron	-
X	2206463	2212866	NM_001014718_2205860	last_intron	-
X	2215122	2215254	NM_001297884_2214347	last_intron	-
X	2224005	2224259	NM_001272252_2224969	last_intron	+
X	2235515	2235578	NM_001272253_2238045	last_intron	+
X	2235515	2235578	NM_080306_2237961	last_intron	+
X	2238173	2238233	NM_001297886_2238044	last_intron	-
X	2238173	2238233	NM_057243_2237858	last_intron	-
X	2243604	2244456	NM_058143_2246041	last_intron	+
X	2247373	2247443	NM_080307_2247567	last_intron	+
X	2249769	2249827	NM_057770_2247594	last_intron	-
X	2250387	2250443	NM_001258557_2250145	last_intron	-
X	2252665	2252723	NM_001297887_2252332	last_intron	-
X	2256101	2256159	NM_001297888_2254403	last_intron	-
X	2261415	2261465	NM_001297889_2260207	last_intron	-
X	2262988	2263056	NM_130637_2264825	last_intron	+
X	2265485	2265547	NM_001297890_2264657	last_intron	-
X	2265816	2265876	NM_001297891_2264991	last_intron	-
X	2273951	2274025	NM_001169174_2271008	last_intron	-
X	2273951	2274025	NM_130639_2271285	last_intron	-
X	2282517	2292324	NM_001272255_2278031	last_intron	-
X	2282517	2292324	NM_130641_2281526	last_intron	-
X	2325305	2325390	NM_001258558_2324748	last_intron	-
X	2327608	2327779	NM_130643_2328941	last_intron	+
X	2331847	2331925	NM_001201609_2331493	last_intron	-
X	2342786	2342851	NM_001103397_2343870	last_intron	+
X	2344559	2344615	NM_001272257_2343997	last_intron	-
X	2348877	2348944	NM_001258559_2344949	last_intron	-
X	2348877	2348944	NM_001258560_2345266	last_intron	-
X	2368644	2368703	NM_001272258_2367712	last_intron	-
X	2368644	2368703	NM_130645_2367121	last_intron	-
X	2372706	2372766	NM_001272260_2371997	last_intron	-
X	2379216	2379277	NM_001169176_2376013	last_intron	-
X	2381944	2384238	NM_001169175_2380517	last_intron	-
